AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
163.81794207245113,145.15440104156733,105.04132151231167,163.46212704122067,152.87029575407504,156.58414491176603,89.70492943763732,59.77720063745976,95.6966664892435,66.1422620242834,122.59320272207259,145.84563949793576,151.4236007130146,150.47914051890373,195.5503812813759,85.00736055850983,90.23862766265869,104.26055290266869,84.11519230023025,116.20254394531248,174.0073384359479
173.91940110713244,163.85957679629325,123.75422765463588,168.46384688019754,165.01605409562586,157.6916419249773,110.89052119255066,67.56037694931031,112.16414752483367,81.110317196697,127.53952721595763,144.40924308538436,150.43345854878424,149.43918110013007,216.07762151241303,89.55371624678374,111.51890538215638,108.633448177129,89.0722399072349,122.09497200012206,175.10696148872375
158.96355752766132,166.06507102578877,105.01792021691797,163.38872923731805,142.92804158389566,129.79398745745422,122.30420499324798,68.16076372742653,117.73328487336634,67.20802333295346,106.39569751262664,123.12121624946593,122.03088746845722,121.21760948061943,206.76030666828157,71.69090027928353,121.88896646499634,92.76202191591261,77.50431794591248,102.79270055770873,147.20261071026326
137.9737390598655,151.47790742337702,77.38640016764401,150.79926519274713,121.10435132861136,104.58466362506152,114.7102787065506,66.08286790788175,108.48541696548462,56.412693032771344,87.25663402557372,105.70462659791112,97.53259833186866,96.84864490300417,183.64595197200777,51.54483911931514,113.76342982292175,66.53845610603689,63.04193632200359,85.2660469341278,124.50100974291564
117.82352778807284,123.87831944227219,52.518631839454166,137.2422268998623,95.52610255748033,83.6628624510765,98.21968157291413,58.94807719439268,89.35349563241004,37.649513038583095,71.72879127025604,96.92244073733687,74.80810391128064,74.35957093238831,151.2419488978386,37.09806297361851,97.23047261238098,51.869748231843104,55.555577197745436,71.35231984138488,109.75543393716217
103.27935558021069,100.7008994565904,48.811603886857625,124.15053984940052,80.16074138477444,60.43567251771689,85.20535511016845,49.67721373364329,76.72815984010695,35.33419622901827,64.46504546880722,90.23562278226018,53.51784647211433,53.3862927363813,118.34352182149887,25.247171238362792,86.04635761260985,46.92747811034321,53.60657726045697,66.205300989151,99.24999190717935
97.73933399245144,89.42481631204485,48.65497595638036,115.33209400713443,72.3930878649652,53.85685095086694,76.1985760450363,42.46607063740492,71.60490695297717,35.283572803959245,62.575326650142664,89.50020408838986,46.339049249440436,46.410600977391006,100.88540795803071,22.509671744406226,80.51723754405974,46.79166713140904,53.4139660719037,64.79203719139099,94.62085181772709
97.67603349000217,85.11359278932213,49.41347778521477,111.93638629734515,71.1288784943521,50.36882334500552,70.0137088561058,41.5830728469789,69.85644918262959,35.42691330567002,62.96197879552841,90.17935584023594,42.728780374526984,42.585652688443666,93.44328499555589,26.51236961632967,74.67175679445266,47.45164548791944,53.56083126366138,64.94230298042298,94.96310027837752
99.10224528312683,83.92668322622775,50.485173648595804,113.7546562886238,72.80893521606922,52.417759856283666,65.01903498649597,42.44883821368217,70.02104573100804,36.17940648287534,64.25027500629425,90.94622445076703,46.40081198379398,45.907037216424946,91.9956521433592,28.83935552045703,68.75572972774505,48.3987951438874,54.2475469251722,66.04699272155761,96.66269692257046
104.34840372912586,87.2552869966626,55.03880606129765,120.66799937784671,77.64278640180825,70.91196330875158,62.91469915390014,49.61915468484163,73.39161871016026,40.18375279702246,67.95900542259216,94.13086954340338,65.24740709066391,64.49495897516609,96.86869208395483,32.08187669008971,67.82869408130645,52.9321886819601,57.293686538152386,68.71790284156799,104.23054179251193
