AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
184.60579467251898,169.64282597213983,122.3034462624788,172.26168675780298,174.24022731631993,176.45547884464264,137.01209507942198,168.4364952301979,126.77623502731322,69.72009200312198,132.87266108989715,149.40228341579436,183.52495756208896,183.865585463047,211.05332866191864,88.33377629756927,137.56859843730928,109.72877718493339,80.65510155551135,124.12049264907836,201.06859606355428
159.06551882132888,151.61671227812766,90.86420468136667,158.0237992119789,141.5850849944353,132.026370677948,127.53810675144196,136.90522664010524,118.22578407287597,55.219876233488314,109.11517391562461,129.66258616179226,138.33053101480007,138.4659131193161,183.12996325016022,61.70142291367054,127.38916846275329,86.77123465135692,69.73048137143253,102.20672377586364,163.32857570797205
122.49461631208659,113.27460917085409,57.631144066452975,140.597661896348,101.61278148204087,93.64936433970928,99.24373858451844,97.70584629297257,89.136416785717,36.616242717839775,81.89769552350043,104.30722658023238,95.77497322410346,95.90491161435843,136.94236241936684,37.42014984920621,100.25393386363983,57.67650610193609,57.10264553062617,79.28518749237061,123.69322277605534
95.86155618146063,86.7607841707766,42.13387576930224,126.10305489838123,77.88392760396003,69.8186409521103,67.97217592716217,69.43427594095469,68.24477447241544,28.262562542203813,63.982582982778545,84.84834466844796,68.91840891718864,69.38034118682147,104.46987767040731,25.97880015477538,73.96241384506224,41.10828076697886,47.87483058869838,64.75727813720704,100.85652340278028
89.11170233853161,75.25270247742533,35.6577635679394,118.83565926313399,69.1499304999411,59.61988670602441,46.96269705295562,54.959073167294264,62.642995949089524,25.397393456995484,57.173520534634584,76.47442578211427,59.47981606125832,60.14317383527756,87.75725903451443,25.489454553574326,57.68398301124572,37.30502310179173,44.05134599382057,58.88254054546356,93.99939539581537
92.73747884415091,75.88177254930137,35.35543397892266,115.84184251904487,71.43967680230736,66.12788345038891,34.163445378541944,58.57748430773616,65.47249635308981,24.957851286251096,57.15180098414421,74.5986128360033,69.39760922998191,70.11483877569438,86.33800973415376,30.9040389482677,49.08275110006332,37.63498136684298,44.75695130363106,60.11643913269043,94.88670575618744
92.92275651089848,72.93380377173423,37.083936504088335,121.06483313918113,72.56637605756521,73.97672597736121,25.164229459762574,66.00147251784801,68.26892125755548,28.00917768832296,56.97740657031536,69.15770216435193,80.20532852947713,81.23058830440044,82.15266140282155,37.599030401557684,41.97975937843323,34.05085194788873,45.87984959064051,62.198687658309936,95.64433065801859
102.45289704144002,80.144250934273,53.95395662963389,132.84196865737437,81.06449865445494,93.29538560837507,21.023188896775245,87.57023417115212,75.7216707187891,39.291655463166535,76.36402092456817,88.1175278379023,102.07554749399424,103.30789455920458,92.89302610099317,52.0509163698554,33.957230583429336,53.33128741897642,55.34908912908285,79.29733791351319,115.85362291634084
129.30434951394798,101.89279642403125,82.26523948594927,150.4715840780735,108.51978613734244,150.07706487596033,23.300068590641022,128.78230856359005,81.6549559533596,53.467623265534634,108.94719286203383,123.57927371054888,154.72872678875922,155.95617935717104,133.7179413866997,72.82706644624471,32.844460636377335,85.50177156567572,77.01066044189035,104.87830360412596,152.82922246158122
160.151049528718,127.99159693032503,90.15738045558332,169.45736643612386,146.27990049570798,201.8458182913065,37.52700337529182,156.11389035403727,92.53816509366035,48.29969887986779,122.25211234569548,127.55994710564613,200.79850905060766,201.49956898808477,176.87507328271866,90.17709359765053,44.53668669581413,85.83493552997707,84.41807975716888,120.20735145568847,182.60177224427463
198.08390366360547,167.1307580193877,155.38004278689618,186.60425602197648,187.2312142470479,276.00421308636663,69.1076487660408,188.77536723554132,122.92297274112701,74.76156551033259,175.38724640846252,185.9374125662446,269.9373146933317,270.4233075338602,214.75749299883844,123.44043173611165,72.32528727531432,145.60961554497476,134.91538412719964,158.49433303833007,245.5584554284811
225.23904649704693,203.4011169502139,210.22272513806817,192.64746247768403,218.7808317065239,295.5458873140812,108.74461092472076,161.57327543199062,154.0384649467468,109.72001911759376,221.37901595115662,239.7644893288612,293.692924516201,294.27884262800217,245.56704972267153,147.07179103285074,108.80879677295685,202.55068618059155,173.4017624233663,192.6349475288391,292.37180212140083
