AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
179.12845042809846,187.5041531306505,130.47017067492004,171.919509395957,156.89398744970558,114.57660115122796,78.98472508192062,56.081954547464846,145.509646705389,79.1484495408833,139.23604489326476,162.45737785011528,116.0594721466303,116.19453118205071,211.93301016211512,68.29807260125875,79.49810424566267,123.08041873067614,112.06632288441061,127.11448318481445,189.3301346808672
181.4192859065373,187.83564795659507,134.29479429871688,164.48574699379145,153.1565294210911,122.49205027210004,68.0695358273071,36.85123015430203,140.76208638019824,110.4110064300277,175.24328205652796,161.33203181901146,119.66110514009418,119.99832534309098,205.755736869699,65.28955560281531,67.00705175517945,131.46789742070436,106.84345920920887,166.67341010830594,182.4859284885781
171.91754063904364,202.60808605606812,138.90599628367661,155.2646186537577,164.86750808204084,176.4243197676149,75.99502355318305,11.668403250038171,139.44367698384832,133.5969810034273,200.21547350749185,177.31463703718697,176.29315609042803,176.6844722463229,220.44174583508408,79.8042178567149,76.99335940209347,139.1754721926293,150.7177633678338,195.33118745416618,213.8644642087895
136.3792154424162,158.46111575658583,138.3233084806678,140.20324009902626,123.45999133286831,132.058041022441,80.17329792715415,-0.46,124.48515883085258,106.88591284084808,144.33573590466932,120.1714843687664,130.25283196679447,131.904495851793,149.63536412783301,62.70577997853406,82.29150547312157,115.03113037392312,87.23938917567969,147.32197663659028,136.71091413233492
138.62612348431958,168.99818433431858,111.51364499686194,146.41253487598442,134.8541194442391,112.40473793881812,80.50265393458457,3.538819359408002,125.07027698198948,108.55588217381215,132.8465421953745,137.95032409395878,117.70982353615264,117.7459570249518,182.21610903220002,64.59538937961732,83.58125665869031,93.48057355290462,106.31513776958616,132.13845084644058,147.59779144490128
135.4674310337584,155.27585220951784,121.07978495809516,154.14709351896846,135.72434066092768,102.56074653215322,87.35500357772189,19.41374608827933,133.20912334008696,114.63731827937542,117.50165109660851,138.8685921168736,115.12506747622938,114.63742111013616,160.66697254777057,67.29513824658535,93.29170565593192,102.22117413221402,121.28245088280667,115.61752702538564,152.10435988060735
171.92092680837015,192.23587062493112,113.67515931218482,174.86399140721042,178.9780307228775,115.75286959493616,99.52796059554973,27.94411403703145,146.43388672575276,58.98005455328819,153.25948511973678,147.06498286782337,126.16740517653541,126.90908496496479,232.99391787968707,73.58239409705955,104.81998999501758,121.00059574930374,104.27044708495768,158.36652872761337,178.91250874165164
211.08224763067528,226.3857061649438,162.06899477372238,198.4783778862989,226.8551911119548,145.441128705322,106.54093637627182,72.54762711030928,156.28722501471321,100.37553646078604,201.03803143248106,208.54867484522538,140.6115808990565,140.6664014098472,279.48667006866924,89.58777016610034,111.8397204001106,148.87626242742772,128.93609512637357,195.78842021638286,242.80761114214715
239.5579684673653,222.44852418456236,139.0076988443865,195.94555930834142,249.34421865807172,165.1224325858828,112.16462516924258,79.83984037414453,139.68638074545814,85.81503169434058,188.55724140035545,181.03321732114492,172.3041152955983,172.18206528662196,283.83120222599854,101.40890650748398,117.69429329254835,126.16491149688703,144.74320306860665,186.56426083109295,245.90804852434013
222.5025838619187,245.61168946562262,182.30310851283335,201.10480305043427,224.1948681537123,169.96607874296333,98.23134506173308,88.01167568855612,172.02259789157193,107.41985180791956,209.49109762745093,205.67550587304407,168.52553040931363,168.0217448555516,284.6558823994531,104.01505581761947,106.76072910002767,174.67326008935842,128.25057087648,194.2529115112709,238.45039098444116
